Rank,Address,Name Tag,Balance,Percentage,Txn Count
9344,0x3e3eba62ea50474775f40199a60bda358f454de6,,654.253276 Ether,0.00054585%,19
9345,0xd911ac5d489d07f5f6ca41987b9f52c17cb1e6b9,,653.97518561 Ether,0.00054562%,26
9346,0x6730235f2f52812d344282a62d3bbc9afe9e8ca7,,653.92175994 Ether,0.00054558%,89
9347,0x10b40c06aa4245618b778439d84dfb97676b019d,,653.91452547 Ether,0.00054557%,73
9348,0x8237c1dccce6a3a248f5693b4418c0d285abfa69,,653.70238544 Ether,0.00054539%,12
9349,0xa96004c818afd27d4f616355f83d77b348d02696,,653.24963296 Ether,0.00054501%,2910
9350,0x4057e9305b7e19b00bf3514c0dcde59279174045,,652.98958 Ether,0.00054480%,3
9351,0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,Token.Store,652.9292069 Ether,0.00054475%,712388
9352,0xa6be432cb18a535330da38dd6228ea91d2c937d7,,652.86384384 Ether,0.00054469%,165
9353,0x96e0847b247b6998c9224f2f8cbe2f2fe2fae2f7,,652.7046937 Ether,0.00054456%,7
9354,0x53415ac957cf8d31b7eed3e7f911a721200dbdb3,,652.40635691 Ether,0.00054431%,9
9355,0xd790cba27c6aac65d417961fb1b06dd8bee97edf,,652.325545 Ether,0.00054424%,10
9356,0xc9fb0d5f71ae85df8dfd76173fe726fa5722b72a,,652.27052711 Ether,0.00054420%,19
9357,0xb2ea4967069a2474a6daaec5a70a36598ea4d875,,652.23104867 Ether,0.00054416%,3
9358,0xa00e2a7652248abeb209398227dae413e9479e52,,652.10614445 Ether,0.00054406%,70555
9359,0x96577bef9faf498c931dfacd4edb6195d8ea3e1c,,652.04968361 Ether,0.00054401%,130
9360,0x982e49cb023bbdbdc7d5dd8b867fc83cb2c0def4,,652.01655288 Ether,0.00054399%,77947
9361,0x5fdc7a79fba18951dd8f8591786cedab23011710,,651.94836233 Ether,0.00054393%,117
9362,0xc8762ca8a6698b0e26aea117a02093496e1d48e6,,651.9 Ether,0.00054389%,1
9363,0x089a6b50e43cf9e9e5c2535a8da5bc49d270a024,,651.62196113 Ether,0.00054366%,7
9364,0xab615d12ea8ac2c82e4b6954cbc90c7fd14b27de,,651.5262335 Ether,0.00054358%,6
9365,0xa37e77e514e6b04e80456cc650da2f06c20bb158,,651.51065447 Ether,0.00054356%,11
9366,0xe832bdd8a4c3bd60c32fcb72c2ba405b8ed3c4b0,,651.38322723 Ether,0.00054346%,112
9367,0xc000998545c6352179e71f9ef0529b0915632912,,651.31222831 Ether,0.00054340%,4
9368,0xb3e54ff20b43650cf5706beef5c69705a7fc28ef,,651.29011044 Ether,0.00054338%,2
9369,0x7d0100d81195bfa10ba31063a7f5d0274f7650b1,,651.13621646 Ether,0.00054325%,4
9370,0x39043481e692ce18cfd66ab03437ae6f9a7e641b,,650.98170103 Ether,0.00054312%,12
9371,0xb4b185d943ee2b58631e33dff5af6854c17993ac,,650.978475 Ether,0.00054312%,16
9372,0xeb956a9382ff22ee72cab77d803c658f3dda50c2,,650.91291105 Ether,0.00054306%,6
9373,0x652381dad2689e0fdc16cb83ed481e94f8df1236,,650.88078613 Ether,0.00054304%,299
9374,0x602b4c81f04a34567d01f35642100ffeb59805c7,,650.83950069 Ether,0.00054300%,32
9375,0x2865fcb972a19df50f598d42371bdfaf6f7bd3ea,,650.81390799 Ether,0.00054298%,11
9376,0x880b3aba4806d98e663de3a7155c8048fe6a4295,,650.77514165 Ether,0.00054295%,22
9377,0x186c2f3f59e647c3babd8d9c58898ded569cc4ce,,650.75648523 Ether,0.00054293%,969
9378,0x9167f4c23cd25311d25b23d5f0922d433bb0147d,,650.68693522 Ether,0.00054288%,11
9379,0xef7e4d6e29a2b6e9cc56dcdc9495160fc2588b0c,,650.55759043 Ether,0.00054277%,54
9380,0xc3015aaf23cd870d32921f63a4c867b1996eecab,,650.5 Ether,0.00054272%,1
9381,0x0b788a004382ae633e3c6691e1313fa70548cf72,,650.47525182 Ether,0.00054270%,4
9382,0xd7e83550a36b79ea39f9049a83d8ebfe62535324,,650.46821892 Ether,0.00054269%,212
9383,0x8d79a25d746e3398856a7ac5119ee80d5dee4e98,,650.46233031 Ether,0.00054269%,9
9384,0xaecd84058c90980716196bdb9983317fed75b933,,650.32223961 Ether,0.00054257%,10
9385,0xb47f2e40da0e388e1a8776334ec72924541cb268,,650.29487348 Ether,0.00054255%,1114
9386,0xc4d414012da93f9a490883f3c12146c18a24ddfc,,650.23390137 Ether,0.00054250%,23
9387,0xbdcbf38e87142b90a4adc7570ed73f35cb29608e,,650.2256649 Ether,0.00054249%,16
9388,0x403be2193c6103920a239ebc58f562c451ae3106,,650.192 Ether,0.00054246%,1
9389,0xa711173499b7d9d5e802342046ab4f82b5184a69,,650.1857601 Ether,0.00054246%,10
9390,0x45bd111268544215c453b011cf27ff9dbb898272,,650.09007 Ether,0.00054238%,2
9391,0x80474f77e82603f17931bd9aa8e9412adcd328f7,,650.05633652 Ether,0.00054235%,8
9392,0x7ff47ef4ae5ac384ef01d00a59b0d5f61e0fe4fd,,650.03703583 Ether,0.00054233%,103
9393,0x00f282c40b92bed05f1776cadf1c8b96b9fbaee3,,650.03165394 Ether,0.00054233%,696
9394,0x73d7292471b30573e0adb03bcebceb812ee5b5cc,,650.01326581 Ether,0.00054231%,8
9395,0x4f9fcee0354a33276ae61cd531b75dd6c23c2110,,650 Ether,0.00054230%,4
9396,0x260dd7765e42ef5dcae45c92e83f82c1f7eebf2f,,650 Ether,0.00054230%,7
9397,0x17002cc32d7624ebf6fd0f62ac259ce103d42cf9,,650 Ether,0.00054230%,1
9398,0xe989f4c9905a90315fe8552238e2a9cb6becad01,,650 Ether,0.00054230%,1
9399,0x2ac409e0e798a75379911c98373a0e465cda79bd,,649.99993399 Ether,0.00054230%,6
9400,0xc7737abe2f62dd3ca90d5e80752aba01f90d6429,,649.999244 Ether,0.00054230%,2
9401,0xc7737abe2f62dd3ca90d5e80752aba01f90d6429,,649.999244 Ether,0.00054230%,2
9402,0x95cf5419a12140d4d2554338cbd8e986370b9983,,649.9991621 Ether,0.00054230%,9
9403,0x9e2d4b7437201ca48ec9e9461f8a270954e0df94,,649.99307 Ether,0.00054230%,2
9404,0x09d39653b4a74da8bee606d34cc06d4245b3aa9b,,649.97559648 Ether,0.00054228%,30
9405,0x18d35bac4de8e4baee231cff6744584985681045,,649.8767635 Ether,0.00054220%,43
9406,0x1b64b0111d3797f59b1becb3bd2d086330e0cf17,,649.84155845 Ether,0.00054217%,57
9407,0x1b2d3070cfdb623e828a0c20197a1bcd14595580,,649.8265702 Ether,0.00054216%,91
9408,0xdc7fad7bd1f329c59f88a79429f1061f3ac6b2ee,,649.7992133 Ether,0.00054214%,4
9409,0x32813a3ce64f49cd7d01dbd3b52312a0e57c2290,,649.5742518 Ether,0.00054195%,61
9410,0x6b63a2dfb2bcd0caec0022b88be30c1451ea56aa,,649.54239144 Ether,0.00054192%,87
9411,0xa507fc7ad26d49926977e39cef3d30b06bc648a7,,649.41310827 Ether,0.00054181%,4
9412,0xfc5a173f3193d378f8333846f0aeb97fa6909ab4,,649.20923291 Ether,0.00054164%,2
9413,0x4aa8d313f198b8f2c940c5043def3708c56d881a,,649.15541151 Ether,0.00054160%,140
9414,0xf3e5e0f6263b4be65542bc33b238a02b58636c08,,648.89009589 Ether,0.00054138%,79
9415,0xaea0a2431df79d9fd2c9837a9a4eb9c11790ac43,,648.84096119 Ether,0.00054134%,4782
9416,0xe8deb20ab8839b8acef2d5b95c2befb80e3b358d,,648.60885812 Ether,0.00054114%,14
9417,0x60e488f3bdc191b2b6229f4ada61374a5621078c,,648.59508265 Ether,0.00054113%,63
9418,0x3e3f67a00194c6ea5dca7e77d782ea8e73512261,,648.36910041 Ether,0.00054094%,4
9419,0x2bf24bc0d6d86520e860239364a127028cd47fde,,648.34930447 Ether,0.00054093%,42
9420,0xc8f21e496d76ef66ff4ac1737ea2843ac2cbd3f6,,648.17616882 Ether,0.00054078%,40
9421,0xfcea4b0de4809f72b889509055cebb2f0fc42be6,,648.10123729 Ether,0.00054072%,16
9422,0x64b7385564e75d5c749d1498193b404bcd9a0315,,648.0578075 Ether,0.00054068%,48
9423,0x8ad460e55e929478ec3415a5be81913e80c24de0,,647.99854952 Ether,0.00054063%,21
9424,0x389f8e9a2768fee3d2dba0b8e629956c0f90cab8,,647.87847338 Ether,0.00054053%,3
9425,0xa6189edbc556f5d7d93b49c902b15ca40891e7dc,,647.75028894 Ether,0.00054043%,4
9426,0x58c8635e911b39164171b7394a8527cf8461501f,,647.67478308 Ether,0.00054036%,2
9427,0x855d7020775a11a12e7de3db17e560ef6f022078,,647.5112825 Ether,0.00054023%,8
9428,0x916d37f4fa71a426b67bc3657342f0d23bff965a,,647.488817 Ether,0.00054021%,4
9429,0xac0adebe7534635f28c497846dae0f919b0ba990,,647.20468016 Ether,0.00053997%,12
9430,0xdc60ad45accbbc002982a67a9a97560d340deb90,,646.84844312 Ether,0.00053967%,7
9431,0x98aa77198c350148c3595e953171ed09954ffa22,,646.78458882 Ether,0.00053962%,4
9432,0x6f127ed9a0972d6ba6ba2d2652dba600785d2d40,,646.07587696 Ether,0.00053903%,1
9433,0xbd830e14402965a36eb3905b8c81f4e267ab7a9b,,645.99655962 Ether,0.00053896%,90
9434,0xe9994abcb5a315f9d8b32f23b3a59bb70f7dbc6d,,645.56075671 Ether,0.00053860%,73
9435,0x24a565b1dd7168e989b199005fea5daa42fa65e0,,645.50523644 Ether,0.00053855%,20
9436,0x57dea53902f22cdb10f8dfe659e7fde417b43d88,,645.43746468 Ether,0.00053850%,2
9437,0xd8be8de54b58fa15dc154dc864edcaa66de16aa1,,645.20580202 Ether,0.00053830%,5
9438,0x6c0cdfc1305ea66ecec7b93cca1e5af428b60ac2,,645.09467828 Ether,0.00053821%,307
9439,0xb6423206e9993b44fbb4134f0e23733eb8fe01c7,,645 Ether,0.00053813%,4
9440,0x9a1132724b8f2a9d9616b170a8f25b3e98f7df26,,644.97366248 Ether,0.00053811%,70
9441,0x45b87189dff0a65f9f350f83eac0e8bca382b9bc,,644.92288214 Ether,0.00053807%,17
9442,0xcd48529064f6806ae7e5ab689cb99d8630287e15,,644.83177501 Ether,0.00053799%,4
9443,0xad57553370e24f32f3cec57f571f143cf95f02e3,,644.79684869 Ether,0.00053796%,33
9444,0xe22619f6d538de6e0b6c1845174d45e90cbd3576,,644.7366872 Ether,0.00053791%,29328
9445,0xd059210e27914fc0bdbe19f2adb2729dbfae4e9a,,644.67826624 Ether,0.00053786%,4
9446,0xe0cc6ab3c0b5c12c53836a4b94589be4a857317b,,644.67637657 Ether,0.00053786%,5
9447,0x0d290711aab201673f736ac98fda8315866ee745,,644.67307055 Ether,0.00053786%,15
9448,0xd448353fcf336cf17e06490cda4f0391a22f697a,,644.64107321 Ether,0.00053783%,2
9449,0x2391d7b4b9f0957a888a2e58431e676804deb7e9,,644.55407141 Ether,0.00053776%,1
9450,0x3c1814c7732bb3899b0ff153b74d8332fcdf0eb8,,644.45784206 Ether,0.00053768%,58
9451,0xa9aa516c2b27492a94d7ea4d26fe9ae274c6a8b2,,644.41485215 Ether,0.00053764%,4
9452,0x291489ab6aa5022bacf946a9655f1e8b7c5940c4,,644.35170693 Ether,0.00053759%,10
9453,0xf8956f7c427ea6f2dc4b022e6b4a6b6efebcc4be,,644.29868105 Ether,0.00053755%,9250
9454,0xaeb037df62d150476c299f21671db6bcb4eaedee,,644.26407115 Ether,0.00053752%,4
9455,0x3f33d77d7d9aa2747ab680f760989918f1337bc5,,643.997 Ether,0.00053729%,1
9456,0x25c23ee7ce8d4d263b1de175b1ed87b074b381e8,,643.96742072 Ether,0.00053727%,847
9457,0xdc2f17b7a2bea1fddea5a5496ab73cf5884837f5,,643.1460077 Ether,0.00053658%,22
9458,0x58550b17b228b42082bfe8d7ce82ae71b76611d3,,643.1 Ether,0.00053655%,2
9459,0x1cfc4d08c611a5605c32fdc95daaad6bff743dad,,643.0470131 Ether,0.00053650%,42
9460,0x2c4ed394d6cabbb937823c8c6c99c74870b73671,,643 Ether,0.00053646%,1
9461,0xa367cf39a10b878944344bc0c0052d3ae72ca617,,642.97600769 Ether,0.00053644%,4
9462,0x7902b867af288b1b33dfcc6d022b284063ef9976,,642.88546546 Ether,0.00053637%,134
9463,0x4a41d76b0524a3989998380c033f12bfeb5f7201,,642.85611003 Ether,0.00053634%,13
9464,0x1ee91d630e8bf1ad3b05f7b92c268070df98b955,,642.62916348 Ether,0.00053615%,20
9465,0x22c37e3cc47026e731389bd4540f5e5d0bb8fdc0,,642.60374895 Ether,0.00053613%,39
9466,0xa1b438606a5c1d3ba41584fa174909a22d0fb6fc,,642.24781379 Ether,0.00053584%,38
9467,0x9c18e55071e9957aba0652a876dbc7adeafc69b3,,642.15995474 Ether,0.00053576%,16
9468,0xb71251ef6a574f9bfe60bf639a3ecc59ab2d9fde,,642.13018525 Ether,0.00053574%,18
9469,0x8dda3195984f9608823ced7b1a27693f50af1621,,641.82553854 Ether,0.00053548%,4
9470,0x0564b60f4cad02348c43be300312874c4bb6fa8d,,641.7886615 Ether,0.00053545%,4
9471,0xd926d695883e547695865b4ce2af65c9391225c1,,641.40753508 Ether,0.00053513%,46
9472,0xa61683c3d0654ae220fec10ecfda103aa743e114,,641.39926949 Ether,0.00053513%,2
9473,0x23d826161fd5fc927798ac0cea026ff115a57586,,641.28934634 Ether,0.00053504%,10
9474,0x4551de478686dbd1226fd2ec4d9ea91dfd18174f,,641.24329382 Ether,0.00053500%,4
9475,0xf24946e9e64bbb8c8a3a001719bad8dee363952c,,641.0796369 Ether,0.00053486%,19
9476,0x4c7bedfa26c744e6bd61cbdf86f3fc4a76dca073,,641.06533046 Ether,0.00053485%,1329
9477,0x2862ad7a94ecf0d6f9a90820afbf834cb3c26950,,641.01138256 Ether,0.00053480%,0
9478,0x75eaba965577fee13f86ac2541461a8a905b5c01,,641 Ether,0.00053479%,2
9479,0x000077151fc27e13b09b508e0258762d06a4a8cc,,640.97164977 Ether,0.00053477%,4
9480,0x15f04a0d62f6195143be20ccf44911a812fd05b9,,640.88380822 Ether,0.00053470%,16
9481,0x52e1731350f983cc2c4189842fde0613fad50ce1,,640.6585149 Ether,0.00053451%,43
9482,0x69aa0ec71fa5eb8b12d22879ca9fd9b2a4c98b01,,640.65681583 Ether,0.00053451%,16
9483,0x4960df5afc6e311e8668419499d7f701531ae556,,640.60377946 Ether,0.00053446%,193
9484,0xc6cb69ad390c0d9d038e299f2a496cfba7b9a57c,,640.5716466 Ether,0.00053444%,2
9485,0x54c72fb447839d4b98ebcfba19cf581fc31e531e,,640.56182947 Ether,0.00053443%,4
9486,0x44dc6b799dd3dc2571759c02736d24878253e1b8,,640.55978441 Ether,0.00053443%,2
9487,0xae809c5ae96c6d5354c916a3bfc82cdf08e2017b,,640.346468 Ether,0.00053425%,36
9488,0x21e564dab9990ee6c5a7ac78b67e1facfa0b9512,,640.1879227 Ether,0.00053412%,13
9489,0xb600eaea7048410fbb6d2fd1c301233732d6143e,,640.08277757 Ether,0.00053403%,3
9490,0x66544ca4c4e671d054bf8dd9f579950521e1af19,,640.0361018 Ether,0.00053399%,215
9491,0xb7035d288c86fc09dd9fa0e872f8b8a0981e7eb6,,640.03302058 Ether,0.00053399%,2
9492,0xc8ce6e8d6285a07438b9b089ca84776038123e56,,640.01630535 Ether,0.00053397%,9
9493,0x1dda31deca83fb8c15572f2ddc85bc7a98bbe7bd,,640.00008645 Ether,0.00053396%,3
9494,0xf57272b056543cd9737d9ed8e5b61fcdef7d6f40,,639.982129 Ether,0.00053395%,2
9495,0xd7210af89d6ddd80cf5a2a014bbd4aa91b992f07,,639.97925822 Ether,0.00053394%,16
9496,0x61f81efa72cfd462466105870eaf33049717c640,,639.8875218 Ether,0.00053387%,14
9497,0x8de9d7d8503d1de1566393d7155711b7e4210666,,639.56328976 Ether,0.00053360%,32
9498,0x42480aa5ce3578e58c2e1ef34cd75a03e5f09095,,639.55869118 Ether,0.00053359%,28
9499,0x68a99f89e475a078645f4bac491360afe255dff1,India Covid-Crypto Relief Fund,639.46939848 Ether,0.00053352%,947
9500,0xd21737018ce83a2ee8c144011aa7c7847de69fe7,,639.30592521 Ether,0.00053338%,7
9501,0x8bc748ab622deecc516433e0a018525935f546b2,,639.27736089 Ether,0.00053336%,58
9502,0xd4b8bdf3df9a51b0b91d16abbea05bb4783c8661,,638.957265 Ether,0.00053309%,5
9503,0xc68fe8c583931c62669cd3112a185497943e6203,,638.46460857 Ether,0.00053268%,1
9504,0x168d7e7947432630af252ad4d2fdb0edd5f0f964,,638.30061192 Ether,0.00053254%,36
9505,0x781ad556d9f0bea8024c9fd4a100dc62ecced429,,638.23905883 Ether,0.00053249%,18
9506,0x8bb770073d8e70d3aef8deb0ecefa3fc2dcb5b0f,,638.17804285 Ether,0.00053244%,2
9507,0x0fad8bcb3d9f9e1dd4de342a1971e2cc8c79e870,,638.1425 Ether,0.00053241%,2
9508,0xf6b6f07862a02c85628b3a9688beae07fea9c863,,638.07700769 Ether,0.00053236%,1887
9509,0x682897bc4f8e89029120fcffb787c01a93e64184,,637.98839181 Ether,0.00053228%,16
9510,0xc4f158041508913e92dea7c81ff5e0fc45203a98,,637.59675089 Ether,0.00053195%,79
9511,0x7ec88dcd98a287574e5244ed835791e54a8ba4e5,,637.5313933 Ether,0.00053190%,25
9512,0x287cedd8087197928112ddfd0bbb58a6fe814f4c,,637.50525823 Ether,0.00053188%,9
9513,0x010ea91a5d9dbda4ab5b00e5f9e98a9377fc10f7,,637.37827698 Ether,0.00053177%,299
9514,0xbb6a6033357f52f15fc6c4ab8e83ec635a4dba3f,,637.11669806 Ether,0.00053155%,5
9515,0xc40073165f549818fa02c91170e5048188eb8e13,,636.99844054 Ether,0.00053146%,2
9516,0x58bed7ba83d4db52812b8a771180e1f0127a1963,,636.85349948 Ether,0.00053133%,3
9517,0xb797ff208395e92c5f7ae2720161df37f06e5943,,636.60144715 Ether,0.00053112%,16
9518,0xf22981c5bf0a717c98781af04fdc8213fa789f1c,,636.55804998 Ether,0.00053109%,57
9519,0xcdba5bac1784521ce717ee07bd6c11de690aed51,,636.55689254 Ether,0.00053109%,72
9520,0x949d074c9fb9a296c816005e2998e71275d21bd9,,636.54714061 Ether,0.00053108%,21
9521,0x368c5414b56b8455171fbf076220c1cba4b5ca31,,636.21813024 Ether,0.00053080%,6
9522,0xb074ee7c3708c2a72a689187e5560601dd280b64,,636.2095 Ether,0.00053080%,1
9523,0xeb43b5597e3bde0b0c03ee6731ba7c0247e1581e,,635.65177889 Ether,0.00053033%,2224
9524,0xcb308a788784c51d6ea96e0277ed1a0835edae12,,635.64715532 Ether,0.00053033%,20
9525,0xb0d0f9e74e15345d9e618c6f4ca1c9cb061c613a,,635.56253397 Ether,0.00053026%,19
9526,0xdf04ae3c38665ac26a0150f6ef43c28a837cf40a,,635.55 Ether,0.00053025%,14
9527,0xe943f3f703faaf5da5c150c170cd40dd1146232b,,635.27420262 Ether,0.00053002%,355
9528,0x7cc59b96abb72b78ce01a8987c622017c860feb6,,635.26518556 Ether,0.00053001%,45
9529,0x8bc110db7029197c3621bea8092ab1996d5dd7be,,635.19861156 Ether,0.00052995%,4294
9530,0xdd54b212631a81e8e23dc689e81f27cc230d4d47,,635.14873489 Ether,0.00052991%,13
9531,0x8e01ef6a4d864698ff80b419fe9ec2e3c85e9e9e,,635.00749652 Ether,0.00052979%,21379
9532,0xa38d8109127028d3e1774413ef28db70c471cb78,,634.98 Ether,0.00052977%,1
9533,0x62155e967ecc31688b8f601e209ec72e0646d3a9,,634.96823383 Ether,0.00052976%,15
9534,0xa835e044a7a63e6217aaa897f264f7ab38230ff7,,634.77982453 Ether,0.00052960%,71
9535,0x23579c4df93e1acb650d9edb60c247e4241fa075,,634.73253897 Ether,0.00052957%,150
9536,0x4ee6f754a3b5f20ec6b8c962871fdfdc2316ae89,,634.66543755 Ether,0.00052951%,1
9537,0x4c1944a503f17401e6b334bf250882f29f77bf40,,634.64593185 Ether,0.00052949%,23
9538,0x7a20996cdf4ad19bd72c8e0ac84552fa04d45381,,634.56134913 Ether,0.00052942%,51
9539,0xb905d183bb47bff6b92132b5cc61bd54fc7e88ee,,634.35759865 Ether,0.00052925%,2
9540,0x52bd51b31d66f9439962e7aa20c5e2e815914b48,,634.21014379 Ether,0.00052913%,22
9541,0x04b69ebd1886002d74939cea032f01e812ca9903,,634.09263501 Ether,0.00052903%,59
9542,0x4f4f1c4118b2cc4fdb692b3073321c591ed1ae89,,633.99828903 Ether,0.00052895%,5215
9543,0x7ae6a1ba4576ce7ff8d4277a034962511d696527,,633.98613382 Ether,0.00052894%,4
9544,0xb85f71d6e5a03f3ad44a87b94d26b31d252b822a,,633.95009634 Ether,0.00052891%,18
9545,0x4772ba2431a8d14acde43b060863e39c4d557590,,633.85442406 Ether,0.00052883%,216
9546,0xba934a748cc54058f472bf2e119b8fc855d8f70e,,633.72686377 Ether,0.00052873%,1
9547,0xb80164e2fc4488068129bdf321a8370053e24215,,633.5542994 Ether,0.00052858%,29
9548,0x14d180a1f7bea4b42dc3ee917f46222e5534ddf6,,633.53709509 Ether,0.00052857%,80
9549,0xa41030efb1c400e9c3a70b73b0dc7a06d031cc94,,633.4855363 Ether,0.00052852%,219
9550,0x69591cf225c36b2cfc8049c38f7dbd80bee04294,,633.466127 Ether,0.00052851%,31
9551,0x1dd21cf041f22f8dcd6091dfefaf8cb8654e0387,,633.4523548 Ether,0.00052850%,4
9552,0x9161453655cba8344b1d3557b5109424fe364f47,,633.321118 Ether,0.00052839%,2
9553,0x0ead949d5a406aa7ad29c2b288b48e38f7270801,,633.18803242 Ether,0.00052828%,1
9554,0xaf85e85cdb472d2ca521e576adb5aa40b82e72c8,,633.13918779 Ether,0.00052824%,43
9555,0xbc747cd36a239c44abab08916eb76fcd30ec6d50,,633.1282465 Ether,0.00052823%,1
9556,0xb0d8acf5bd406bdfe156693cc0c6f4cd1dc0ae64,,632.9979672 Ether,0.00052812%,1
9557,0xcc02d2586887b2e3e3f66b9d3e58c8ac90ff76a9,,632.91 Ether,0.00052804%,2
9558,0xa6beed5aee8259cf8e67078983d9031cc26d2a4c,,632.776378 Ether,0.00052793%,6
9559,0x69544d368d040b6471f5e3c844b21932e97c2541,,632.55472079 Ether,0.00052775%,1
9560,0x45cc78152904a53b61d458876d61688f9ece5f4c,,632.37132593 Ether,0.00052760%,12
9561,0xf347c900eb7ef24c12e811d97d6520f32f5b43be,,632.359 Ether,0.00052758%,1
9562,0x533c0f88fc651a6ff914fe7d0bb0a0a0f300963f,,632.28776219 Ether,0.00052753%,0
9563,0x62cd73918d006c9397d0866ec5eac7a54215cc93,,632.168 Ether,0.00052743%,1
9564,0x70ae135c92c72ba9be845a2967cffbeac22443d4,,632.000001 Ether,0.00052729%,4
9565,0xc8721266f78b4d53e618600b2dd33393f6209356,,631.94722306 Ether,0.00052724%,22
9566,0x01eb79d05a8ba53c42d460f8cba2618ccc28b3df,,631.8410083 Ether,0.00052715%,10
9567,0xfdba399c4a13655ade1cfca1498fef6cb4ef5eab,,631.75009268 Ether,0.00052708%,235
9568,0x108acc303a610ffedd0358057a9b509e40571e8e,,631.699419 Ether,0.00052703%,8
9569,0x70462d6bfe205c79398126b3eca477419ca8ed14,,631.55056274 Ether,0.00052691%,3
9570,0x5258baa0970df30b953c6e198946e568f8cf2b2f,,631.4783515 Ether,0.00052685%,9
9571,0xc4e72f08ee1b08afcae6806f10ef02ee6fd41105,,631.4606164 Ether,0.00052684%,72
9572,0x23cb31480757cd03c0b92f239e13cefc9058d7aa,,631.43611486 Ether,0.00052681%,7
9573,0xdbd5f51112709ef0e6ba2c45ea35d5447d675e93,,631.08375413 Ether,0.00052652%,4
9574,0xe60ad9ca6616dc5a5ea5110649207987032dc4b8,,631.01891872 Ether,0.00052647%,68
9575,0x56cd51786ccf07432d8d9bc699c245ac2edbbb61,,631 Ether,0.00052645%,1
9576,0x5cfbd8c5691df567bc5f0525d36eea40636d3232,,630.65095744 Ether,0.00052616%,4
9577,0xfcba72effc7de91adbc050adbc37ae7f552c192a,,630.64931731 Ether,0.00052616%,4
9578,0xf0d59bcc543c196941e0ec13234bcb925543010c,,630.61063877 Ether,0.00052613%,41
9579,0xfcb30bae58c67e1887da79bb7bbd44825232336a,,630.41053725 Ether,0.00052596%,4
9580,0x3bb1721b0333d2e7870f615f8c97d72125a85992,,630.34948087 Ether,0.00052591%,14
9581,0xcc5ab3f04704620d6f20a0cf2e772d6a81f42c4b,,630.31230012 Ether,0.00052588%,483
9582,0x19099c78ee9d4d9d3e2e254a2830cb3e7d8acc13,,630.2356894 Ether,0.00052581%,1
9583,0x36def9c9ab8d894bd9399c174ecd7cf83b70f52a,,630.1823 Ether,0.00052577%,2
9584,0xf0d7bc49f13881339134bbe2332c96bba27212ee,,630.16593698 Ether,0.00052576%,4
9585,0x9cd15d7d7b6c3fdad92fcf9f4366530df1097589,,630.13159 Ether,0.00052573%,1
9586,0x144dd0bdd302eb64c306a53ccea5a36ff676fd5a,,630.06344036 Ether,0.00052567%,70
9587,0x1f7e84f61b4c73f7c662429c157299f45ab5de0d,,630.06011779 Ether,0.00052567%,4
9588,0x65e862280a960c9214ba09e1c2bfa6e235391104,,630 Ether,0.00052562%,1
9589,0x07382e06600117491688182d6c1724adf83eaadc,,629.94888846 Ether,0.00052557%,4
9590,0xbafb2e386dacabe34abaa1a860f73bc491b44ed3,,629.84218542 Ether,0.00052549%,166
9591,0x0177c151dff77988979f40b4be452dcfe994f5f0,,629.785132 Ether,0.00052544%,1
9592,0xe21b48c19bb4d6c1c9e316417ec66d77b9ff8e4a,,629.69393989 Ether,0.00052536%,8
9593,0xe0036fb4b5a3b232acfc01fec3bd1d787a93da75,Sound.xyz: Deployer,629.37934275 Ether,0.00052510%,158
9594,0xc49020069ec6e99d34718abcbe07a7938426c1b1,,629.32086923 Ether,0.00052505%,4
9595,0xff6fbaf4ab2f45f85cf12baaebc739c24e8d4f53,,629.30816949 Ether,0.00052504%,5
9596,0x341006ab18374f718aaa60e792a55d68cc80ddcf,,629.13133978 Ether,0.00052489%,75
9597,0xff1f29489d008d89fc35336bb29b57a134870b49,,629.09729032 Ether,0.00052486%,8
9598,0xfb30b18df03f4fc233edb129129b8c637b157016,,629 Ether,0.00052478%,1
9599,0x31132c8b68d4ad42509381e26637013155adfaad,,628.91090495 Ether,0.00052471%,19
9600,0x65b3bf276f9447a833554c2b40535d1b5d8792af,,628.71768932 Ether,0.00052455%,52
9601,0x2c8f1e9c7e66bfee1bffa3804837ba4793d1a7e4,,628.67264975 Ether,0.00052451%,4
9602,0xc29af06142138f893e3f1c1d11aa98c3313b8c1f,,628.60606102 Ether,0.00052445%,61
9603,0xad7e5270c5098e0ce0482dfe1124d43f20525b6d,,628.59805961 Ether,0.00052445%,18
9604,0xd047f16223a4465a1f855d28249ba1ab312df589,,628.3317153 Ether,0.00052422%,2
9605,0xb36694748b7152c55e2650f89c176b14ac75b826,,628.33024279 Ether,0.00052422%,2
9606,0xa6fb979df34b1a6fea4dc42f0e55399a7619d977,,628.16975887 Ether,0.00052409%,10
9607,0xa600c9ffe32a292cd649ee9c8348af90df334c96,,628.08098461 Ether,0.00052402%,33
9608,0x6193ba2e8f5fb3260541e90b21a7cba5381702b9,,628.06479452 Ether,0.00052400%,1316
9609,0xf414d817bebb5d35b6a50f9b8e2461987934f694,,627.98360799 Ether,0.00052393%,2
9610,0x026689e1d318afe8081561ce7c4dfb2296f0e2e6,,627.94931642 Ether,0.00052391%,12
9611,0x136d841d4bece3fc0e4debb94356d8b6b4b93209,InsurAce Protocol: Stakers Pool V2,627.70620349 Ether,0.00052370%,61
